feature,mean_abs_coef,mean_coef,std_coef,cv_coef
tag_958,0.030125321317767396,0.0031233342966619404,0.04040772087628802,1.3413203808469403
tag_412,0.030089659977879095,0.011277298890168064,0.03761109136405514,1.2499668953400132
tag_54,0.030064206532354407,0.003727960964933474,0.0392995583941305,1.3071871788788252
tag_705,0.030046122464019064,-0.0028698144906353987,0.039223731958934,1.3054502773661576
tag_350,0.0300087419102196,0.009197804626554276,0.03816973555809321,1.271953451189496
tag_911,0.029976548515205044,-0.0014858862971415363,0.04055539285116122,1.3529035639828455
tag_30,0.02989752832615657,0.013242675984173627,0.037484932913881004,1.2537799100699345
tag_12,0.029891133716320267,0.003933344822844025,0.03978642059213137,1.3310437690080215
genre_horror,0.029887737071237312,-0.006026035169640232,0.0407139167040023,1.362227691734705
tag_164,0.029873140019625016,0.011880614482823456,0.03735380213745959,1.2504139038876112
tag_1014,0.029676833525538498,-0.00951365304756312,0.03935681819137507,1.3261793882326616
tag_846,0.029667916233364785,0.0030612638579303013,0.0395878981070389,1.3343668780771754
tag_614,0.0295563144498707,0.0029201358289431953,0.03840382397906017,1.299343700337143
tag_863,0.029537173301482304,0.000626142360110724,0.038696261953251015,1.3100863937594573
tag_299,0.029517717433281517,0.0006821040182055881,0.038699530499527755,1.3110606359178474
tag_865,0.029503380056786214,-0.0031490892520636147,0.038775888811375295,1.3142858748347892
tag_959,0.02945323452591715,-0.0036669588319594233,0.04081015355161257,1.3855911023894838
tag_535,0.02940083065819568,0.012767004808068829,0.035962285585943124,1.2231720175633276
tag_611,0.02939175294476838,0.0059423606478032735,0.03817501049098298,1.2988336413409316
tag_1084,0.02936125697061186,-0.004185616558748526,0.03925430542507791,1.3369418105958486
tag_1020,0.02931918557912472,0.0061795535061371105,0.03812494124148381,1.30034062969411
tag_417,0.029249643342912125,0.0077741095254928875,0.037822776405544156,1.2931016980654062
tag_951,0.029216102162029186,-0.010331421109994516,0.0378978428472504,1.2971555776166706
tag_29,0.029170138761219683,-0.0030874688136331542,0.0390038982239675,1.3371168773681852
tag_978,0.02910372783738783,-0.019413465717517595,0.03201648679840127,1.1000816107294509
tag_733,0.0291017350717928,0.005942393944295078,0.0377138275621425,1.2959301055350476
tag_967,0.029082999626831883,-0.001774873810992787,0.03816012481856895,1.3121105864972982
tag_758,0.029050507690596656,-0.000869632702585504,0.037871121783350795,1.3036298418740149
tag_877,0.029038886823400417,-0.000719898672630932,0.03850791990681423,1.32608067520607
tag_879,0.028845137805613267,-0.00040717404783535607,0.03985121124928135,1.3815568399176759
tag_756,0.028765840455551733,-5.790447911242669e-05,0.03755472354163173,1.3055314877500437
tag_111,0.028764786875858258,-0.0030613148034112267,0.038614600162229326,1.3424256158971113
tag_1114,0.02875270805119005,0.018102777022834537,0.031980581371388817,1.1122628933533178
tag_956,0.028741467095310426,-0.011458035995801972,0.03790920651804125,1.3189721040546891
tag_717,0.02868908829778997,0.007987523014173116,0.0371016656981148,1.293232199667038
tag_447,0.02868510266463322,0.0032255521322314346,0.03786650136351094,1.3200750440209266
tag_897,0.028625977634762913,0.015063642857891748,0.03350568350093961,1.1704638431496728
tag_446,0.02856819621627969,0.022155217068543873,0.027658482759648568,0.968156087584081
tag_285,0.028554395390375888,2.0372492594452506e-05,0.03729351941059502,1.306051339565439
tag_584,0.02854121753237228,-0.0032727749012887645,0.03809682079655606,1.3347996596623446
tag_850,0.028496402075720025,0.001082012326128485,0.03758786324830878,1.319038451171718
tag_528,0.02844121355196549,0.00864731987563609,0.03603043304780459,1.2668383616468788
tag_540,0.02836069447403031,0.00609603728770264,0.037582730715546374,1.3251691526196256
tag_529,0.028337207149301026,0.0017322362803578752,0.03686875191858092,1.3010717221923935
tag_333,0.02830131628434477,-0.009155194326426048,0.03623623595701815,1.2803723611024784
tag_298,0.028237253540820986,0.0012417935523074636,0.03822275287384525,1.353628081509698
tag_1000,0.028166985405423207,0.006815648522492528,0.03625098489699191,1.2870021944197936
tag_275,0.028125697275113003,0.007051900735686561,0.03515428927302448,1.249898853357217
genre_children,0.028088364670689533,-0.007126228162767521,0.03905623306574227,1.390476790616788
tag_292,0.02805937468465111,-0.00462543098646495,0.03722876693899918,1.3267848656483137
tag_747,0.02805849382656942,0.005371268201894976,0.03639300686315672,1.2970401803354572
tag_684,0.028041429580146642,0.0020369225200037376,0.036971678187634006,1.318465768562395
tag_490,0.02803945348116579,-0.0012902969738582209,0.03670478451418609,1.3090401868366996
tag_735,0.028024438870839753,0.0005668289776275251,0.03707406225276496,1.3229185138888346
tag_731,0.028019290165631903,-0.0049574365029729775,0.037303473406504035,1.3313492195019194
tag_954,0.028012201631414376,-0.0004090221412876278,0.03766034693330133,1.344426046355691
tag_328,0.02800384523708932,0.010053284782389137,0.03529820571974189,1.2604766529785394
tag_751,0.027959523693833546,-0.0002704140904468655,0.03793770797015465,1.3568791377419067
tag_382,0.027900899607763957,0.008795058675019757,0.03560385786641953,1.2760823344810264
tag_876,0.0278880791935163,0.004272170563970929,0.037439471839962546,1.3424896765127545
tag_9,0.027885065622695823,0.004063258479403523,0.03707592410052705,1.329597401928892
tag_170,0.027873739856759346,0.001607338386495938,0.03794189341395914,1.3612052059353
tag_203,0.027848305305721174,0.007729063950351185,0.0358608972261931,1.2877223211712852
tag_749,0.02784018779386583,0.0006137832285061967,0.036633053418677716,1.3158330874628075
tag_1104,0.02781900799290726,0.009799954068001028,0.03565774096743854,1.2817756894412966
tag_195,0.02781489629640689,-0.00015878838943395919,0.037733560985261025,1.3565949344986798
tag_300,0.027796029132235733,-0.0008027915168315531,0.037323196367613796,1.3427523320878185
tag_371,0.027685731004298872,-0.00013357284976477757,0.036579119728295445,1.321225959695847
tag_465,0.027666928367734437,0.015323927456354917,0.03247044412339572,1.1736189849348562
tag_1028,0.027604792174460522,0.0031455238719265686,0.0360358706253811,1.3054203539527935
tag_255,0.02758613091063994,0.008848733319283325,0.03506181607754074,1.270993873014599
tag_235,0.027551140805030856,0.005530706428161608,0.03567257494396297,1.2947762217413123
