feature,mean_abs_coef,mean_coef,std_coef,cv_coef
tag_333,0.028517586329535827,-0.009233291408000745,0.03651643934533512,1.2804879809423084
tag_292,0.028459348430104347,-0.004438853496374874,0.03780464899992773,1.3283731990225724
tag_490,0.02832214962457769,-0.0014145914016604404,0.03709995129934324,1.3099266366378455
tag_275,0.028308861455382514,0.006975253916342091,0.03542374453087421,1.2513301558737662
tag_731,0.028272001757031137,-0.005008857952335456,0.0375705817215098,1.328896650312341
tag_203,0.028228426348901783,0.007703692968997235,0.036333030659406844,1.2871074476224174
tag_328,0.028219210361314414,0.01018140452204683,0.03552633382731097,1.2589410115672026
tag_735,0.02821484722419821,0.0005222556733454997,0.03727727915761042,1.3211932586226205
tag_195,0.02821018229676115,-0.00026641446523045814,0.03822251811601387,1.354918736956013
tag_589,0.02819502689412173,-0.002895160759292359,0.037574606034585664,1.332667383117326
tag_747,0.028194719045647423,0.005437894408065546,0.036586546343299754,1.297637806132697
tag_954,0.028143356802738544,-0.00039478062422103886,0.0378260467512574,1.344048386832547
tag_382,0.028124642328949272,0.008802337993718979,0.0359436073536403,1.2780107264345741
tag_751,0.028123710116424918,-0.0003367258034516332,0.038222884162448324,1.359097729753229
tag_9,0.02808679360831849,0.004148643965343631,0.037338731789631256,1.3294048091172828
tag_1104,0.02807974222292814,0.00970325341346446,0.03608133102383423,1.2849590244736029
tag_170,0.028049432824655475,0.0016094198982139574,0.03821297913939217,1.362343607973665
tag_876,0.028046050562095914,0.004285210634786306,0.03769218171366831,1.3439385410373488
tag_749,0.0280370589855377,0.00044137843343004124,0.0369342254135616,1.3173354687186918
tag_300,0.028005057657844595,-0.0008078572366218333,0.03754396628096129,1.3406133039798145
tag_465,0.027976551563443478,0.015248952789735171,0.03289230069089668,1.1757091955816514
tag_371,0.027945323070371144,-0.00016604241467624428,0.036946575709892855,1.3221018198944001
tag_505,0.027937358627030125,0.008471357700292635,0.03526667174168513,1.2623476538718723
tag_1096,0.02793037963044375,9.877666435536014e-05,0.036741077063126695,1.3154516478022709
tag_255,0.02784193473543119,0.008882562874695119,0.03542521049940671,1.2723683936605614
tag_235,0.02781302751196069,0.005628547177212523,0.03596240007358879,1.2930051260357147
tag_1028,0.027802390204833265,0.0032465498888010706,0.03625955784254422,1.3041880404354704
tag_140,0.02778624458414517,0.0007647079460672739,0.03836711741549317,1.3807948566549675
tag_1013,0.027744568686040253,-0.006299968397388448,0.036323029833135886,1.309193779590962
tag_288,0.027742291251615796,0.005283217936841624,0.03662559575077588,1.3202075566331288
tag_538,0.027724842907766317,0.0009269782905698805,0.03706054708704299,1.3367265539815198
user_tag_tom,0.02770018245729429,-0.004191064764446285,0.03805429343180516,1.3737916619342592
tag_165,0.02768308478781885,0.006390288668348149,0.035908690646340245,1.2971342590692148
tag_625,0.027645175469673853,-0.0005877955162466231,0.037171074801565,1.3445767923076817
